id,name,current_price,total_volume,market_cap,last_updated
band-protocol,Band Protocol,8.43,37311799.0,350134888.0,2021-10-19T18:54:14.881Z
asd,AscendEx Token,0.470417,3918023.0,348837687.0,2021-10-19T18:54:05.131Z
electroneum,Electroneum,0.01944586,1076902.0,346833975.0,2021-10-19T18:53:59.836Z
orbs,Orbs,0.122246,30626661.0,346712096.0,2021-10-19T18:53:47.887Z
ice-token,Popsicle Finance,26.36,18003518.0,345385306.0,2021-10-19T18:52:10.496Z
status,Status,0.087884,8247780.0,342986248.0,2021-10-19T18:54:19.043Z
conflux-token,Conflux,0.331295,14461377.0,336508665.0,2021-10-19T18:52:52.543Z
mask-network,Mask Network,10.02,23723402.0,334255134.0,2021-10-19T18:54:40.766Z
tokamak-network,Tokamak Network,8.48,14960482.0,334169199.0,2021-10-19T18:53:49.264Z
sapphire,Sapphire,0.482331,191807.0,334085531.0,2021-10-19T18:54:32.458Z
baby-doge-coin,Baby Doge Coin,1.789e-09,10562609.0,330482885.0,2021-10-19T18:54:22.666Z
convex-crv,Convex CRV,2.65,526949.0,328719310.0,2021-10-19T18:52:46.384Z
venus,Venus,29.13,18719229.0,328399548.0,2021-10-19T18:54:26.490Z
radio-caca,Radio Caca,0.00182817,14706552.0,323285630.0,2021-10-19T18:54:16.625Z
pax-gold,PAX Gold,1780.77,4835695.0,322328988.0,2021-10-19T18:54:32.100Z
cartesi,Cartesi,0.708712,34147584.0,320491119.0,2021-10-19T18:54:35.751Z
bonfida,Bonfida,6.49,1085028.0,318854385.0,2021-10-19T18:54:30.021Z
civic,Civic,0.467364,14120600.0,318261591.0,2021-10-19T18:54:33.384Z
orchid-protocol,Orchid Protocol,0.518483,134316732.0,317200126.0,2021-10-19T18:54:31.760Z
ardor,Ardor,0.31785,15685864.0,316906937.0,2021-10-19T18:53:43.756Z
velas,Velas,0.143054,6103353.0,316732853.0,2021-10-19T18:53:42.381Z
marketpeak,PEAKDEFI,0.314086,399422.0,316437889.0,2021-10-19T18:44:45.176Z
akash-network,Akash Network,2.8,1842806.0,313955903.0,2021-10-19T18:53:57.238Z
superrare,SuperRare,2.25,47263644.0,311630537.0,2021-10-19T18:54:14.831Z
iexec-rlc,iExec RLC,4.39,20669277.0,310096288.0,2021-10-19T18:54:41.025Z
nkn,NKN,0.470111,59268832.0,308336432.0,2021-10-19T18:54:40.825Z
prometeus,Prometeus,18.58,8999666.0,305711327.0,2021-10-19T18:53:58.387Z
chia,Chia,150.25,14601825.0,305410184.0,2021-10-19T18:54:07.355Z
sbtc,sBTC,63452.0,151722.0,303259532.0,2021-10-19T18:10:58.396Z
singularitynet,SingularityNET,0.30869,3470803.0,301325809.0,2021-10-19T18:54:06.484Z
unibright,Unibright,2.0,1331811.0,300462264.0,2021-10-19T18:53:58.195Z
tokemak,Tokemak,55.82,7003755.0,298727460.0,2021-10-19T18:53:47.990Z
joe,JOE,2.85,16382726.0,298541287.0,2021-10-19T18:51:43.313Z
origin-protocol,Origin Protocol,0.826186,22465687.0,297615298.0,2021-10-19T18:54:04.451Z
mirror-protocol,Mirror Protocol,2.92,22670136.0,296609311.0,2021-10-19T18:54:15.343Z
unizen,Unizen,6.72,6364220.0,295820589.0,2021-10-19T18:54:33.696Z
truefi,TrueFi,0.593597,29013300.0,292971698.0,2021-10-19T18:54:25.676Z
oasis-network,Oasis Network,0.190649,19837486.0,285605542.0,2021-10-19T18:53:38.737Z
storm,StormX,0.03012183,7962928.0,280250988.0,2021-10-19T18:54:32.311Z
husd,HUSD,1.0,33400258.0,280008513.0,2021-10-19T18:54:27.161Z
adventure-gold,Adventure Gold,3.64,25441093.0,279794688.0,2021-10-19T18:54:35.081Z
feg-token,FEG Token,6.348e-09,4071581.0,276954465.0,2021-10-19T18:53:34.745Z
radicle,Radicle,13.17,28359768.0,276861608.0,2021-10-19T18:54:39.986Z
hive,Hive,0.76572,14006786.0,274478713.0,2021-10-19T18:54:15.850Z
bifrost,Bifrost,0.282629,11580027.0,274386013.0,2021-10-19T18:54:26.288Z
alchemix,Alchemix,356.89,8276086.0,272931541.0,2021-10-19T18:53:14.907Z
eden,EDEN,3.13,9074668.0,272826529.0,2021-10-19T18:52:50.144Z
ark,Ark,1.68,2034085.0,272311213.0,2021-10-19T18:53:46.493Z
pundi-x,Pundi X [OLD],0.00134153,4746.23,270648766.0,2021-10-19T18:00:59.309Z
aelf,aelf,0.584157,21430928.0,268757073.0,2021-10-19T18:53:32.459Z
badger-dao,Badger DAO,27.59,25242974.0,268718071.0,2021-10-19T18:53:37.563Z
casper-network,Casper Network,0.110167,12126028.0,261803789.0,2021-10-19T18:53:44.546Z
auction,Bounce,35.42,86646194.0,258972178.0,2021-10-19T18:52:50.945Z
dawn-protocol,Dawn Protocol,3.53,66248776.0,254272719.0,2021-10-19T18:53:34.108Z
numeraire,Numeraire,43.36,5350226.0,253456783.0,2021-10-19T18:53:48.783Z
alchemix-usd,Alchemix USD,0.998573,138775.0,251097941.0,2021-10-19T18:50:44.834Z
